temperature_K,axis,wavelength_um,n,k
50,a,6.8,1.4413,0.0021994666
50,a,6.81,1.4403,0.0022132312
50,a,6.82,1.4392,0.0022089959
50,a,6.83,1.4382,0.0022620218
50,a,6.84,1.4371,0.0023145794
50,a,6.85,1.436,0.0023185048
50,a,6.86,1.435,0.0023225358
50,a,6.87,1.4339,0.0023349148
50,a,6.88,1.4328,0.0023455836
50,a,6.89,1.4317,0.0023473426
50,a,6.9,1.4306,0.0023520502
50,a,6.91,1.4295,0.0023658549
50,a,6.92,1.4284,0.0023798791
50,a,6.93,1.4273,0.0023938833
50,a,6.94,1.4261,0.0024081048
50,a,6.95,1.425,0.002422398
50,a,6.96,1.4239,0.0024370192
50,a,6.97,1.4227,0.0024517028
50,a,6.98,1.4216,0.0024664239
50,a,6.99,1.4204,0.0024814438
50,a,7.0,1.4192,0.00249654
50,a,7.01,1.4181,0.0025117983
50,a,7.02,1.4169,0.0025272309
50,a,7.03,1.4157,0.0025428704
50,a,7.04,1.4145,0.0025585514
50,a,7.05,1.4133,0.002574519
50,a,7.06,1.4121,0.0025906228
50,a,7.07,1.4109,0.0026069647
50,a,7.08,1.4097,0.0026233297
50,a,7.09,1.4084,0.0026399302
50,a,7.1,1.4072,0.0026567529
50,a,7.11,1.4059,0.0026737002
50,a,7.12,1.4047,0.0026908955
50,a,7.13,1.4034,0.0027081605
50,a,7.14,1.4022,0.0027256754
50,a,7.15,1.4009,0.0027433697
50,a,7.16,1.3996,0.002761414
50,a,7.17,1.3983,0.0027793986
50,a,7.18,1.397,0.0027977371
50,a,7.19,1.3957,0.0028162649
50,a,7.2,1.3944,0.0028350715
50,a,7.21,1.3931,0.0028539926
50,a,7.22,1.3917,0.0028731032
50,a,7.23,1.3904,0.0028924232
50,a,7.24,1.389,0.0029120738
50,a,7.25,1.3877,0.002931907
50,a,7.26,1.3863,0.0029518251
50,a,7.27,1.3849,0.0029722103
50,a,7.28,1.3835,0.0029926533
50,a,7.29,1.3822,0.0030134258
50,a,7.3,1.3807,0.0030341937
50,a,7.31,1.3793,0.0030555947
50,a,7.32,1.3779,0.0030770653
50,a,7.33,1.3765,0.0030986187
50,a,7.34,1.375,0.003120623
50,a,7.35,1.3736,0.0031428809
50,a,7.36,1.3721,0.0031652287
50,a,7.37,1.3707,0.0031880407
50,a,7.38,1.3692,0.0032109674
50,a,7.39,1.3677,0.0032343599
50,a,7.4,1.3662,0.0032580245
50,a,7.41,1.3647,0.0032818159
50,a,7.42,1.3632,0.0033059414
50,a,7.43,1.3616,0.0033304536
50,a,7.44,1.3601,0.0033550548
50,a,7.45,1.3585,0.0033800982
50,a,7.46,1.357,0.0034055733
50,a,7.47,1.3554,0.0034311949
50,a,7.48,1.3538,0.0034572546
50,a,7.49,1.3522,0.0034836108
50,a,7.5,1.3506,0.0035101043
50,a,7.51,1.349,0.0035372331
50,a,7.52,1.3473,0.0035644765
50,a,7.53,1.3457,0.0035922452
50,a,7.54,1.344,0.0036201551
50,a,7.55,1.3424,0.0036485124
50,a,7.56,1.3407,0.003677324
50,a,7.57,1.339,0.0037064897
50,a,7.58,1.3373,0.003735936
50,a,7.59,1.3356,0.0037658261
50,a,7.6,1.3338,0.0037960959
50,a,7.61,1.3321,0.0038266587
50,a,7.62,1.3303,0.0038578703
50,a,7.63,1.3286,0.0038894135
50,a,7.64,1.3268,0.0039213759
50,a,7.65,1.325,0.0039537112
50,a,7.66,1.3232,0.0039866118
50,a,7.67,1.3213,0.0040198048
50,a,7.68,1.3195,0.0040535145
50,a,7.69,1.3176,0.004087665
50,a,7.7,1.3158,0.00412236
50,a,7.71,1.3139,0.0041573697
50,a,7.72,1.312,0.0041930997
50,a,7.73,1.3101,0.0042290457
50,a,7.74,1.3081,0.0042659284
50,a,7.75,1.3062,0.0043030482
50,a,7.76,1.3042,0.0043404281
50,a,7.77,1.3022,0.0043788149
50,a,7.78,1.3002,0.0044175804
50,a,7.79,1.2982,0.004456728
50,a,7.8,1.2962,0.0044967923
50,a,7.81,1.2942,0.0045371849
50,a,7.82,1.2921,0.0045782959
50,a,7.83,1.29,0.0046197616
50,a,7.84,1.2879,0.0046622814
50,a,7.85,1.2858,0.0047050295
50,a,7.86,1.2837,0.004748731
50,a,7.87,1.2815,0.0047929542
50,a,7.88,1.2793,0.0048378397
50,a,7.89,1.2771,0.0048833005
50,a,7.9,1.2749,0.0049296579
50,a,7.91,1.2727,0.0049766443
50,a,7.92,1.2704,0.0050242285
50,a,7.93,1.2682,0.005072881
50,a,7.94,1.2659,0.0051220719
50,a,7.95,1.2636,0.0051721729
50,a,7.96,1.2612,0.0052228395
50,a,7.97,1.2589,0.0052745169
50,a,7.98,1.2565,0.0053270772
50,a,7.99,1.2541,0.0053801819
50,a,8.0,1.2517,0.0054342225
50,a,8.01,1.2492,0.0054894408
50,a,8.02,1.2468,0.005545504
50,a,8.03,1.2443,0.0056022046
50,a,8.04,1.2418,0.0056598582
50,a,8.05,1.2392,0.0057188221
50,a,8.06,1.2367,0.005778624
50,a,8.07,1.2341,0.005839506
50,a,8.08,1.2315,0.0059013156
50,a,8.09,1.2288,0.0059641593
50,a,8.1,1.2261,0.0060280692
50,a,8.11,1.2234,0.0060931761
50,a,8.12,1.2207,0.0061593218
50,a,8.13,1.218,0.006226717
50,a,8.14,1.2152,0.0062955802
50,a,8.15,1.2124,0.0063649717
50,a,8.16,1.2095,0.0064363714
50,a,8.17,1.2067,0.0065090929
50,a,8.18,1.2038,0.0065826832
50,a,8.19,1.2009,0.0066576656
50,a,8.2,1.1979,0.0067344347
50,a,8.21,1.1949,0.0068118383
50,a,8.22,1.1919,0.0068914585
50,a,8.23,1.1888,0.0069718754
50,a,8.24,1.1857,0.0070549956
50,a,8.25,1.1826,0.0071389125
50,a,8.26,1.1794,0.0072245019
50,a,8.27,1.1762,0.0073115585
50,a,8.28,1.173,0.0074009598
50,a,8.29,1.1697,0.0074913142
50,a,8.3,1.1664,0.007583737
50,a,8.31,1.1631,0.0076783967
50,a,8.32,1.1597,0.007774515
50,a,8.33,1.1563,0.0078733545
50,a,8.34,1.1528,0.007973317
50,a,8.35,1.1493,0.0080764494
50,a,8.36,1.1457,0.0081806648
50,a,8.37,1.1421,0.0082874863
50,a,8.38,1.1385,0.0083968312
50,a,8.39,1.1348,0.0085075049
50,a,8.4,1.131,0.0086216734
50,a,8.41,1.1273,0.0087383796
50,a,8.42,1.1234,0.0088571065
50,a,8.43,1.1195,0.0089785745
50,a,8.44,1.1156,0.0091031418
50,a,8.45,1.1116,0.0092301457
50,a,8.46,1.1076,0.0093603134
50,a,8.47,1.1035,0.0094928244
50,a,8.48,1.0994,0.0096285467
50,a,8.49,1.0951,0.0097677365
50,a,8.5,1.0909,0.0099107578
50,a,8.51,1.0866,0.010057252
50,a,8.52,1.0822,0.010206519
50,a,8.53,1.0777,0.010360111
50,a,8.54,1.0732,0.010516561
50,a,8.55,1.0686,0.010677698
50,a,8.56,1.064,0.010843369
50,a,8.57,1.0593,0.011010883
50,a,8.58,1.0545,0.011185368
50,a,8.59,1.0497,0.011362631
50,a,8.6,1.0447,0.011544615
50,a,8.61,1.0397,0.011732602
50,a,8.62,1.0346,0.01192581
50,a,8.63,1.0295,0.012123832
50,a,8.64,1.0242,0.01232721
50,a,8.65,1.0189,0.012536179
50,a,8.66,1.0135,0.012750791
50,a,8.67,1.008,0.012972275
50,a,8.68,1.0024,0.013198317
50,a,8.69,0.99665,0.01343332
50,a,8.7,0.99086,0.013674243
50,a,8.71,0.98496,0.013922288
50,a,8.72,0.97895,0.014178515
50,a,8.73,0.97284,0.014442904
50,a,8.74,0.96662,0.014713222
50,a,8.75,0.96029,0.014995386
50,a,8.76,0.95383,0.01528507
50,a,8.77,0.94726,0.015584624
50,a,8.78,0.94055,0.015894061
50,a,8.79,0.93372,0.016213686
50,a,8.8,0.92675,0.016543092
50,a,8.81,0.91964,0.016884211
50,a,8.82,0.91239,0.017240692
50,a,8.83,0.90498,0.017607216
50,a,8.84,0.89742,0.017987821
50,a,8.85,0.8897,0.018379059
50,a,8.86,0.88181,0.018791866
50,a,8.87,0.87374,0.019218285
50,a,8.88,0.8655,0.019658781
50,a,8.89,0.85706,0.02011794
50,a,8.9,0.84842,0.020598407
50,a,8.91,0.83958,0.02109609
50,a,8.92,0.83052,0.021617621
50,a,8.93,0.82124,0.022159224
50,a,8.94,0.81172,0.022729488
50,a,8.95,0.80195,0.023322866
50,a,8.96,0.79193,0.0239428
50,a,8.97,0.78163,0.024597026
50,a,8.98,0.77104,0.025281446
50,a,8.99,0.76015,0.026002478
50,a,9.0,0.74894,0.02675702
50,a,9.01,0.7374,0.027556715
50,a,9.02,0.72549,0.028400579
50,a,9.03,0.71321,0.029291701
50,a,9.04,0.70052,0.030234419
50,a,9.05,0.6874,0.031231742
50,a,9.06,0.67382,0.032301609
50,a,9.07,0.65974,0.033443382
50,a,9.08,0.64513,0.034655646
50,a,9.09,0.62994,0.035960384
50,a,9.1,0.61412,0.037359962
50,a,9.11,0.59763,0.038878056
50,a,9.12,0.58038,0.040522445
50,a,9.13,0.56232,0.042311405
50,a,9.14,0.54334,0.044248832
50,a,9.15,0.52334,0.046407954
50,a,9.16,0.50219,0.048787475
50,a,9.17,0.47973,0.051437609
50,a,9.18,0.45574,0.054411819
50,a,9.19,0.42998,0.057749628
50,a,9.2,0.40208,0.061612325
50,a,9.21,0.37156,0.066117734
50,a,9.22,0.33769,0.071438091
50,a,9.23,0.29934,0.077837394
50,a,9.24,0.25455,0.085709102
50,a,9.25,0.19929,0.095557139
50,a,9.26,0.12354,0.10861058
50,a,9.27,0.049177,0.12681196
50,a,9.28,0.032698,0.20108912
50,a,9.29,0.027374,0.26001364
50,a,9.3,0.024853,0.30936689
50,a,9.31,0.023495,0.3524459
50,a,9.32,0.022746,0.39145084
50,a,9.33,0.022362,0.42750372
50,a,9.34,0.022219,0.46152349
50,a,9.35,0.022244,0.49394464
50,a,9.36,0.022392,0.52488516
50,a,9.37,0.022633,0.55462471
50,a,9.38,0.022947,0.58350471
50,a,9.39,0.023318,0.61165721
50,a,9.4,0.023735,0.63915892
50,a,9.41,0.024189,0.66609848
50,a,9.42,0.024675,0.69241287
50,a,9.43,0.025187,0.71838759
50,a,9.44,0.025721,0.74407747
50,a,9.45,0.026273,0.76953736
50,a,9.46,0.026841,0.79481288
50,a,9.47,0.027423,0.81969285
50,a,9.48,0.028017,0.84443974
50,a,9.49,0.028622,0.86912096
50,a,9.5,0.029237,0.89376918
50,a,9.51,0.029861,0.91841207
50,a,9.52,0.030495,0.94293568
50,a,9.53,0.031138,0.96738316
50,a,9.54,0.03179,0.9919025
50,a,9.55,0.032453,1.0164937
50,a,9.56,0.033126,1.0413035
50,a,9.57,0.03381,1.0659035
50,a,9.58,0.034507,1.0909339
50,a,9.59,0.035217,1.1159002
50,a,9.6,0.035943,1.1411513
50,a,9.61,0.036685,1.166455
50,a,9.62,0.037446,1.1920002
50,a,9.63,0.038227,1.2178357
50,a,9.64,0.039031,1.2437733
50,a,9.65,0.039859,1.2700873
50,a,9.66,0.040715,1.2967808
50,a,9.67,0.041601,1.3235832
50,a,9.68,0.04252,1.3509292
50,a,9.69,0.043475,1.37858
50,a,9.7,0.044471,1.4065959
50,a,9.71,0.045512,1.4351223
50,a,9.72,0.046602,1.4638853
50,a,9.73,0.047746,1.4933244
50,a,9.74,0.048951,1.5231918
50,a,9.75,0.050223,1.5536865
50,a,9.76,0.05157,1.5847749
50,a,9.77,0.053,1.6163794
50,a,9.78,0.054522,1.6487149
50,a,9.79,0.056148,1.6818669
50,a,9.8,0.057887,1.7156158
50,a,9.81,0.059752,1.7502502
50,a,9.82,0.061755,1.7856188
50,a,9.83,0.06391,1.8220753
50,a,9.84,0.066232,1.8594189
50,a,9.85,0.068735,1.8977178
50,a,9.86,0.071436,1.9372395
50,a,9.87,0.074352,1.9777789
50,a,9.88,0.077502,2.0198683
50,a,9.89,0.080905,2.063184
50,a,9.9,0.084585,2.1080003
50,a,9.91,0.088567,2.1544697
50,a,9.92,0.09288,2.2027921
50,a,9.93,0.097556,2.2526054
50,a,9.94,0.10263,2.3045195
50,a,9.95,0.10816,2.3593023
50,a,9.96,0.11419,2.4155743
50,a,9.97,0.12078,2.4751043
50,a,9.98,0.12801,2.5377003
50,a,9.99,0.13598,2.6030003
50,a,10.0,0.14478,2.6720003
50,a,10.01,0.15454,2.7450003
50,a,10.02,0.1655,2.8226003
50,a,10.03,0.17785,2.9052003
50,a,10.04,0.19186,2.9937003
50,a,10.05,0.20787,3.0887003
50,a,10.06,0.22632,3.1912003
50,a,10.07,0.24777,3.3024003
50,a,10.081,0.27298,3.4237003
50,a,10.091,0.30296,3.5567003
50,a,10.101,0.33909,3.7038003
50,a,10.111,0.38331,3.8675003
50,a,10.121,0.43839,4.0516003
50,a,10.132,0.50846,4.2605003
50,a,10.142,0.59979,4.5004003
50,a,10.152,0.72242,4.7792003
50,a,10.163,0.89298,5.1070003
50,a,10.173,1.1406,5.4961003
50,a,10.183,1.5184,5.9563003
50,a,10.194,2.1263,6.4761004
50,a,10.204,3.1359,6.9489004
50,a,10.215,4.6865,6.9737004
50,a,10.225,6.2777,5.9133004
50,a,10.235,6.8411,4.1716004
50,a,10.246,6.5125,2.7969004
50,a,10.256,5.9301,1.9548004
50,a,10.267,5.357,1.4529004
50,a,10.277,4.8463,1.1450004
50,a,10.288,4.393,0.95188038
50,a,10.299,3.9801,0.83331038
50,a,10.309,3.5888,0.77026039
50,a,10.32,3.2,0.75792039
50,a,10.331,2.7926,0.80611039
50,a,10.341,2.3451,0.9501904
50,a,10.352,1.8643,1.2756004
50,a,10.363,1.4816,1.8724004
50,a,10.373,1.3568,2.6529004
50,a,10.384,1.5028,3.5386004
50,a,10.395,2.0219,4.5672004
50,a,10.406,3.3494,5.6491004
50,a,10.417,5.9588,5.4747004
50,a,10.428,7.1185,3.0868004
50,a,10.438,6.5213,1.5694004
50,a,10.449,5.8564,0.91900043
50,a,10.46,5.3561,0.60625044
50,a,10.471,4.9825,0.43371044
50,a,10.482,4.6943,0.32796045
50,a,10.493,4.4641,0.25787045
50,a,10.504,4.275,0.20858045
50,a,10.515,4.116,0.17227046
50,a,10.526,3.9795,0.14454046
50,a,10.537,3.8607,0.12272047
50,a,10.549,3.7559,0.10516047
50,a,10.56,3.6623,0.090736475
50,a,10.571,3.5781,0.078712479
50,a,10.582,3.5017,0.068563483
50,a,10.593,3.4319,0.059911487
50,a,10.604,3.3677,0.052479491
50,a,10.616,3.3084,0.046057496
50,a,10.627,3.2534,0.0404845
50,a,10.638,3.2021,0.035636505
50,a,10.65,3.1542,0.03141051
50,a,10.661,3.1092,0.027724514
50,a,10.672,3.0668,0.024510519
50,a,10.684,3.0269,0.021708523
50,a,10.695,2.9891,0.019269528
50,a,10.707,2.9533,0.017149533
50,a,10.718,2.9193,0.015308537
50,a,10.73,2.887,0.013711542
50,a,10.741,2.8561,0.012328547
50,a,10.753,2.8267,0.011131552
50,a,10.764,2.7985,0.010093557
50,a,10.776,2.7715,0.009195262
50,a,10.787,2.7457,0.0084151667
50,a,10.799,2.7208,0.007736572
50,a,10.811,2.697,0.0071444772
50,a,10.823,2.674,0.0066260825
50,a,10.834,2.6519,0.0061704874
50,a,10.846,2.6305,0.0057684927
50,a,10.858,2.6099,0.0054123981
50,a,10.87,2.59,0.0050956036
50,a,10.881,2.5707,0.0048129086
50,a,10.893,2.5521,0.0045597141
50,a,10.905,2.5341,0.0043322196
50,a,10.917,2.5166,0.0041275252
50,a,10.929,2.4996,0.0039426308
50,a,10.941,2.4831,0.0037754364
50,a,10.953,2.4671,0.0036238421
50,a,10.965,2.4516,0.0034860478
50,a,10.977,2.4364,0.0033605536
50,a,10.989,2.4217,0.0032460594
50,a,11.001,2.4074,0.0031411652
50,a,11.013,2.3934,0.0030448711
50,a,11.025,2.3798,0.002956277
50,a,11.038,2.3665,0.0028743835
50,a,11.05,2.3535,0.0027985894
50,a,11.062,2.3409,0.0027280955
50,a,11.074,2.3285,0.0026623015
50,a,11.086,2.3164,0.0026008076
50,a,11.099,2.3046,0.0025432143
50,a,11.111,2.293,0.0024889205
50,a,11.123,2.2817,0.0024377267
50,a,11.136,2.2706,0.0023894335
50,a,11.148,2.2598,0.0023436398
50,a,11.161,2.2491,0.0023002467
50,a,11.173,2.2387,0.0022589531
50,a,11.186,2.2285,0.00221976
50,a,11.198,2.2184,0.0021824665
50,a,11.211,2.2086,0.0021469735
50,a,11.223,2.1989,0.0021131801
50,a,11.236,2.1894,0.0020809872
50,a,11.249,2.18,0.0020503944
50,a,11.261,2.1708,0.0020213011
50,a,11.274,2.1618,0.0019936084
50,a,11.287,2.1529,0.0019674157
50,a,11.299,2.1441,0.0019427225
50,a,11.312,2.1354,0.00191933
50,a,11.325,2.1269,0.0018974374
50,a,11.338,2.1185,0.0018768449
50,a,11.351,2.1102,0.0018577525
50,a,11.364,2.1021,0.0018400601
50,a,11.377,2.094,0.0018237678
50,a,11.39,2.086,0.0018090755
50,a,11.403,2.0781,0.0017958833
50,a,11.416,2.0703,0.0017843911
50,a,11.429,2.0626,0.001774499
50,a,11.442,2.0549,0.0017665069
50,a,11.455,2.0473,0.0017604148
50,a,11.468,2.0398,0.0017564228
50,a,11.481,2.0323,0.0017546309
50,a,11.494,2.0248,0.001755439
50,a,11.507,2.0174,0.0017589472
50,a,11.521,2.0101,0.001765456
50,a,11.534,2.0027,0.0017754643
50,a,11.547,1.9954,0.0017893726
50,a,11.561,1.988,0.0018077817
50,a,11.574,1.9807,0.0018313901
50,a,11.587,1.9733,0.0018610986
50,a,11.601,1.9658,0.0018979078
50,a,11.614,1.9583,0.0019434163
50,a,11.628,1.9507,0.0019993256
50,a,11.641,1.9429,0.0020679343
50,a,11.655,1.935,0.0021523438
50,a,11.669,1.9269,0.0022566532
50,a,11.682,1.9185,0.0023864621
50,a,11.696,1.9098,0.0025492717
50,a,11.71,1.9007,0.0027559814
50,a,11.723,1.8909,0.0030224904
50,a,11.737,1.8805,0.0033722002
50,a,11.751,1.869,0.00384171
50,a,11.765,1.8561,0.0044901199
50,a,11.779,1.8414,0.0054182299
50,a,11.792,1.8237,0.0068091392
50,a,11.806,1.8018,0.0090250493
50,a,11.82,1.7725,0.012865159
50,a,11.834,1.73,0.02039717
50,a,11.848,1.6595,0.03840318
50,a,11.862,1.5399,0.13654119
50,a,11.876,1.8556,0.1831412
50,a,11.891,1.9207,0.22958121
50,a,11.905,2.272,0.11033122
50,a,11.919,2.1167,0.040749233
50,a,11.933,2.0433,0.021311244
50,a,11.947,1.9998,0.013304254
50,a,11.962,1.9702,0.009251666
50,a,11.976,1.9483,0.0069208769
50,a,11.99,1.931,0.0054576878
50,a,12.005,1.9166,0.0044784996
50,a,12.019,1.9044,0.0037908107
50,a,12.034,1.8936,0.0032887226
50,a,12.048,1.884,0.0029108338
50,a,12.063,1.8751,0.0026188459
50,a,12.077,1.867,0.0023884572
50,a,12.092,1.8594,0.0022032694
50,a,12.107,1.8522,0.0020520817
50,a,12.121,1.8453,0.0019267933
50,a,12.136,1.8388,0.0018219057
50,a,12.151,1.8325,0.0017330183
50,a,12.165,1.8265,0.00165703
50,a,12.18,1.8206,0.0015914427
50,a,12.195,1.8149,0.0015344554
50,a,12.21,1.8093,0.0014846683
50,a,12.225,1.8039,0.0014407812
50,a,12.24,1.7985,0.0014019942
50,a,12.255,1.7933,0.0013675072
50,a,12.27,1.7882,0.0013366204
50,a,12.285,1.7831,0.0013090336
50,a,12.3,1.7782,0.0012841469
50,a,12.315,1.7732,0.0012616603
50,a,12.33,1.7684,0.0012412737
50,a,12.346,1.7636,0.0012227882
50,a,12.361,1.7589,0.0012060018
50,a,12.376,1.7542,0.0011906155
50,a,12.392,1.7495,0.0011766302
50,a,12.407,1.7449,0.0011638441
50,a,12.422,1.7404,0.001152158
50,a,12.438,1.7359,0.001141473
50,a,12.453,1.7314,0.0011316871
50,a,12.469,1.7269,0.0011227022
50,a,12.484,1.7225,0.0011144165
50,a,12.5,1.718,0.0011069318
50,a,12.516,1.7136,0.0011001472
50,a,12.531,1.7093,0.0010938618
50,a,12.547,1.7049,0.0010881774
50,a,12.563,1.7006,0.0010830931
50,a,12.579,1.6963,0.0010784088
50,a,12.594,1.692,0.0010743237
50,a,12.61,1.6877,0.0010705397
50,a,12.626,1.6835,0.0010672558
50,a,12.642,1.6792,0.0010643719
50,a,12.658,1.675,0.0010618882
50,a,12.674,1.6707,0.0010597045
50,a,12.69,1.6665,0.0010579209
50,a,12.706,1.6623,0.0010565375
50,a,12.723,1.6581,0.0010553551
50,a,12.739,1.6539,0.0010545719
50,a,12.755,1.6497,0.0010540887
50,a,12.771,1.6455,0.0010539056
50,a,12.788,1.6413,0.0010540237
50,a,12.804,1.6371,0.0010543408
50,a,12.821,1.6329,0.0010550591
50,a,12.837,1.6287,0.0010559764
50,a,12.853,1.6245,0.0010571938
50,a,12.87,1.6204,0.0010586124
50,a,12.887,1.6162,0.0010603312
50,a,12.903,1.612,0.0010623489
50,a,12.92,1.6078,0.0010645678
50,a,12.937,1.6036,0.0010670869
50,a,12.953,1.5994,0.0010698049
50,a,12.97,1.5952,0.0010727241
50,a,12.987,1.5909,0.0010760435
50,a,13.004,1.5867,0.001079463
50,a,13.021,1.5825,0.0010831826
50,a,13.038,1.5782,0.0010872023
50,a,13.055,1.574,0.0010914221
50,a,13.072,1.5697,0.001095942
50,a,13.089,1.5654,0.001100662
50,a,13.106,1.5612,0.0011056822
50,a,13.123,1.5569,0.0011109025
50,a,13.141,1.5525,0.001116424
50,a,13.158,1.5482,0.0011221445
50,a,13.175,1.5439,0.0011281651
50,a,13.193,1.5395,0.0011344871
50,a,13.21,1.5351,0.0011411079
50,a,13.228,1.5307,0.0011479301
50,a,13.245,1.5263,0.0011550512
50,a,13.263,1.5219,0.0011624736
50,a,13.28,1.5174,0.0011701949
50,a,13.298,1.513,0.0011781176
50,a,13.316,1.5085,0.0011864404
50,a,13.333,1.504,0.001195062
50,a,13.351,1.4994,0.0012038851
50,a,13.369,1.4948,0.0012131083
50,a,13.387,1.4903,0.0012227316
50,a,13.405,1.4856,0.001232555
50,a,13.423,1.481,0.0012427786
50,a,13.441,1.4763,0.0012533023
50,a,13.459,1.4716,0.0012642261
50,a,13.477,1.4669,0.0012755501
50,a,13.495,1.4621,0.0012871742
50,a,13.514,1.4573,0.0012992997
50,a,13.532,1.4525,0.0013117241
50,a,13.55,1.4476,0.0013245486
50,a,13.569,1.4427,0.0013378746
50,a,13.587,1.4378,0.0013514993
50,a,13.605,1.4328,0.0013656242
50,a,13.624,1.4278,0.0013802506
50,a,13.643,1.4227,0.0013953771
50,a,13.661,1.4176,0.0014109024
50,a,13.68,1.4124,0.0014269292
50,a,13.699,1.4072,0.0014435562
50,a,13.717,1.402,0.0014606819
50,a,13.736,1.3967,0.0014783092
50,a,13.755,1.3914,0.0014965366
50,a,13.774,1.386,0.0015153641
50,a,13.793,1.3805,0.0015348918
50,a,13.812,1.375,0.0015549196
50,a,13.831,1.3695,0.0015756476
50,a,13.85,1.3639,0.0015971758
50,a,13.87,1.3582,0.0016193055
50,a,13.889,1.3525,0.001642134
50,a,13.908,1.3467,0.0016658625
50,a,13.928,1.3408,0.0016902928
50,a,13.947,1.3349,0.0017156217
50,a,13.966,1.3288,0.0017417507
50,a,13.986,1.3228,0.0017687814
50,a,14.006,1.3166,0.0017968123
50,a,14.025,1.3104,0.0018257417
50,a,14.045,1.304,0.0018557729
50,a,14.065,1.2976,0.0018869043
50,a,14.085,1.2912,0.0019191358
50,a,14.104,1.2846,0.0019524659
50,a,14.124,1.2779,0.0019870977
50,a,14.144,1.2711,0.0020230297
50,a,14.164,1.2643,0.0020602619
50,a,14.184,1.2573,0.0020988942
50,a,14.205,1.2502,0.0021390283
50,a,14.225,1.243,0.0021807609
50,a,14.245,1.2357,0.0022240937
50,a,14.265,1.2283,0.0022692267
50,a,14.286,1.2207,0.0023161615
50,a,14.306,1.2131,0.0023649948
50,a,14.327,1.2052,0.00241583
50,a,14.347,1.1973,0.0024688636
50,a,14.368,1.1892,0.0025241991
50,a,14.388,1.1809,0.0025818331
50,a,14.409,1.1725,0.0026421689
50,a,14.43,1.1639,0.002705105
50,a,14.451,1.1552,0.0027709412
50,a,14.472,1.1463,0.0028397775
50,a,14.493,1.1371,0.0029119141
50,a,14.514,1.1278,0.0029875508
50,a,14.535,1.1183,0.0030668878
50,a,14.556,1.1086,0.0031501249
50,a,14.577,1.0986,0.0032377621
50,a,14.599,1.0884,0.0033298014
50,a,14.62,1.0779,0.003426839
50,a,14.641,1.0672,0.0035290768
50,a,14.663,1.0562,0.0036370166
50,a,14.684,1.0449,0.0037511548
50,a,14.706,1.0333,0.003871895
50,a,14.728,1.0214,0.0039999354
50,a,14.749,1.0092,0.0041357741
50,a,14.771,0.99653,0.0042801148
50,a,14.793,0.9835,0.0044339558
50,a,14.815,0.97007,0.0045979969
50,a,14.837,0.95619,0.0047734383
50,a,14.859,0.94184,0.0049612798
50,a,14.881,0.92698,0.0051631215
50,a,14.903,0.91158,0.0053804634
50,a,14.925,0.8956,0.0056153055
50,a,14.948,0.87898,0.0058702498
50,a,14.97,0.86169,0.0061484923
50,a,14.993,0.84365,0.0064545369
50,a,15.015,0.8248,0.0067945798
50,a,15.038,0.80507,0.0071771248
50,a,15.06,0.78437,0.0076147681
50,a,15.083,0.76259,0.0081254136
50,a,15.106,0.73961,0.0087348592
50,a,15.129,0.71528,0.0094794051
50,a,15.152,0.68945,0.010409651
50,a,15.175,0.66188,0.011597697
50,a,15.198,0.63233,0.013142744
50,a,15.221,0.60046,0.015181791
50,a,15.244,0.56583,0.017913837
50,a,15.267,0.52788,0.021626885
50,a,15.291,0.4858,0.026771934
50,a,15.314,0.43845,0.034103981
50,a,15.337,0.38406,0.045057029
50,a,15.361,0.31995,0.062837079
50,a,15.385,0.24307,0.096231129
50,a,15.408,0.1643,0.16551618
50,a,15.432,0.1217,0.25913623
50,a,15.456,0.10634,0.34265628
50,a,15.48,0.10102,0.41474633
50,a,15.504,0.10002,0.47915638
50,a,15.528,0.10127,0.53836643
50,a,15.552,0.10383,0.59391648
50,a,15.576,0.10724,0.64684654
50,a,15.601,0.11123,0.69787659
50,a,15.625,0.11564,0.74753664
50,a,15.649,0.12036,0.7962567
50,a,15.674,0.12534,0.84436675
50,a,15.699,0.13056,0.89216681
50,a,15.723,0.136,0.93991686
50,a,15.748,0.14169,0.98783692
50,a,15.773,0.14766,1.036207
50,a,15.798,0.15396,1.085107
50,a,15.823,0.16067,1.1349071
50,a,15.848,0.16786,1.1857071
50,a,15.873,0.17563,1.2377072
50,a,15.898,0.18412,1.2913073
50,a,15.924,0.19345,1.3466073
50,a,15.949,0.20382,1.4039074
50,a,15.974,0.21542,1.4635074
50,a,16.0,0.2285,1.5258075
50,a,16.026,0.24337,1.5911075
50,a,16.051,0.2604,1.6600076
50,a,16.077,0.28007,1.7328077
50,a,16.103,0.30297,1.8102077
50,a,16.129,0.32985,1.8929078
50,a,16.155,0.36169,1.9816079
50,a,16.181,0.3998,2.0773079
50,a,16.207,0.4459,2.181008
50,a,16.234,0.50237,2.293908
50,a,16.26,0.5725,2.4171081
50,a,16.287,0.66089,2.5520082
50,a,16.313,0.77416,2.6990082
50,a,16.34,0.92178,2.8578083
50,a,16.367,1.1173,3.0242084
50,a,16.393,1.3787,3.1873084
50,a,16.42,1.7269,3.3211085
50,a,16.447,2.1732,3.3746086
50,a,16.474,2.6897,3.2732086
50,a,16.502,3.177,2.9631087
50,a,16.529,3.5052,2.4894088
50,a,16.556,3.6251,1.9809088
50,a,16.584,3.5881,1.5394089
