T_M,s,Q_pr
2300.0,0.006604512096720485,0.9888596699473707
2300.0,0.009681012305078729,0.998582098919144
2300.0,0.014190601497667654,0.9994367420572087
2300.0,0.02080083823051906,0.9998386240224882
2300.0,0.030490241809928712,0.9999738245205556
2300.0,0.04469314338803587,0.999992433937233
2300.0,0.06551201129710572,0.9999965913222781
2300.0,0.09602868133327577,0.9999987197798808
2300.0,0.14076056368941353,0.9999995642452179
2300.0,0.2063293592608744,0.9999998574851773
2300.0,0.3024412760021134,0.9999999552502601
2300.0,0.4433238476456204,0.9999999862573545
2300.0,0.6498320483542196,0.9999999956643116
2300.0,0.9525354733585204,0.9999999988920864
2300.0,1.396243583714055,0.999999999839366
2300.0,2.046638891241483,1.0
2300.0,3.0,1.0
2600.0,1e-06,1.1556322476204728
2600.0,1.465817938297957e-06,1.0633137257989063
2600.0,2.148622228236069e-06,0.916477209287676
2600.0,3.149489004774151e-06,0.7849188176885612
2600.0,4.61657747967013e-06,0.683788389736097
2600.0,6.767062083242849e-06,0.6126548268032136
2600.0,9.919280991193291e-06,0.5608170698782027
2600.0,1.4539860011909036e-05,0.5220137366303276
2600.0,2.1312787625797413e-05,0.4954947844527719
2600.0,3.1240666417028575e-05,0.47719409620363124
2600.0,4.5793129238462956e-05,0.46437784008036664
2600.0,6.712439028853553e-05,0.45555948950372316
2600.0,9.839213538224856e-05,0.4503434059550394
2600.0,0.0001442249570307409,0.4478257889574379
2600.0,0.00021140752916591187,0.44669792422049764
2600.0,0.00030988494854264186,0.44633231771205056
2600.0,0.0004542349163823433,0.4461691084336239
2600.0,0.0006658256886345107,0.4466913861567155
2600.0,0.000975979238180055,0.45798888167083646
2600.0,0.0014306078747306974,0.5200117255409912
2600.0,0.0020970106854505707,0.6610118291056956
2600.0,0.0030738358795359385,0.82163270349414
2600.0,0.004505683771607652,0.9366278524153163
2600.0,0.006604512096720485,0.9915486336486771
2600.0,0.009681012305078729,0.9989688589746313
2600.0,0.014190601497667654,0.999596077617319
2600.0,0.02080083823051906,0.9998856318681416
2600.0,0.030490241809928712,0.9999815966480615
2600.0,0.04469314338803587,0.999994712827534
2600.0,0.06551201129710572,0.9999976250244254
2600.0,0.09602868133327577,0.9999991097577835
2600.0,0.14076056368941353,0.9999996974124848
2600.0,0.2063293592608744,0.9999999011348827
2600.0,0.3024412760021134,0.9999999689773743
2600.0,0.4433238476456204,0.9999999904773011
2600.0,0.6498320483542196,0.9999999969965322
2600.0,0.9525354733585204,0.9999999992326639
2600.0,1.396243583714055,0.9999999998887579
2600.0,2.046638891241483,1.0
2600.0,3.0,1.0
2900.0,1e-06,1.1454685749393896
2900.0,1.465817938297957e-06,1.027250850101574
2900.0,2.148622228236069e-06,0.8797382271364514
2900.0,3.149489004774151e-06,0.7561400161177084
2900.0,4.61657747967013e-06,0.6623921970617206
2900.0,6.767062083242849e-06,0.5972950550813143
2900.0,9.919280991193291e-06,0.5497567915982907
2900.0,1.4539860011909036e-05,0.5137936856717952
2900.0,2.1312787625797413e-05,0.4892958481414319
2900.0,3.1240666417028575e-05,0.4722203489925071
2900.0,4.5793129238462956e-05,0.4600337967630965
2900.0,6.712439028853553e-05,0.4514637944279909
2900.0,9.839213538224856e-05,0.446166829449938
2900.0,0.0001442249570307409,0.4433754472821426
2900.0,0.00021140752916591187,0.4418498266865637
2900.0,0.00030988494854264186,0.44111852071129454
2900.0,0.0004542349163823433,0.44068227573441415
2900.0,0.0006658256886345107,0.44176207723424
2900.0,0.000975979238180055,0.4621440610038121
2900.0,0.0014306078747306974,0.5463060016719833
2900.0,0.0020970106854505707,0.7004478328371508
2900.0,0.0030738358795359385,0.8513999037439334
2900.0,0.004505683771607652,0.9493429982276891
2900.0,0.006604512096720485,0.993457831670324
2900.0,0.009681012305078729,0.9992275452209635
2900.0,0.014190601497667654,0.9997007115341549
2900.0,0.02080083823051906,0.9999160390380246
2900.0,0.030490241809928712,0.9999865739355479
2900.0,0.04469314338803587,0.9999961612783623
2900.0,0.06551201129710572,0.9999982796763691
