order,map_id,case_id,param_x_name,param_x_value,param_y_name,param_y_value,partition_index,partition_count,total_mass_lost_Mmars,mass_per_r2,s_min_effective,s_min_config,s_min_effective_gt_config,beta_at_smin,beta_threshold,s_blow_m,rho_used,Q_pr_used,T_M_used,outdir,run_status,case_status,message
327,3,alpha_3.0__smin_2.04e-9,alpha,3.0,s_min,2.0384933982524642e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.0384933982524642e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.04e-9/out,success,failed,
328,3,alpha_3.0__smin_2.06e-9,alpha,3.0,s_min,2.0573743134329156e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.0573743134329156e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.06e-9/out,success,failed,
329,3,alpha_3.0__smin_2.08e-9,alpha,3.0,s_min,2.076430107255779e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.076430107255779e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.08e-9/out,success,failed,
330,3,alpha_3.0__smin_2.1e-9,alpha,3.0,s_min,2.095662399480431e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.095662399480431e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.1e-9/out,success,failed,
331,3,alpha_3.0__smin_2.12e-9,alpha,3.0,s_min,2.1150728248687946e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.1150728248687946e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.12e-9/out,success,failed,
332,3,alpha_3.0__smin_2.13e-9,alpha,3.0,s_min,2.1346630333242455e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.1346630333242455e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.13e-9/out,success,failed,
333,3,alpha_3.0__smin_2.15e-9,alpha,3.0,s_min,2.1544346900318866e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.1544346900318866e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.15e-9/out,success,failed,
334,3,alpha_3.0__smin_2.17e-9,alpha,3.0,s_min,2.1743894756000846e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.1743894756000846e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.17e-9/out,success,failed,
335,3,alpha_3.0__smin_2.19e-9,alpha,3.0,s_min,2.1945290862033115e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.1945290862033115e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.19e-9/out,success,failed,
336,3,alpha_3.0__smin_2.21e-9,alpha,3.0,s_min,2.2148552337263593e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.2148552337263593e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.21e-9/out,success,failed,
337,3,alpha_3.0__smin_2.24e-9,alpha,3.0,s_min,2.2353696459097964e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.2353696459097964e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.24e-9/out,success,failed,
338,3,alpha_3.0__smin_2.26e-9,alpha,3.0,s_min,2.256074066496864e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.256074066496864e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.26e-9/out,success,failed,
339,3,alpha_3.0__smin_2.28e-9,alpha,3.0,s_min,2.2769702553816845e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.2769702553816845e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.28e-9/out,success,failed,
340,3,alpha_3.0__smin_2.3e-9,alpha,3.0,s_min,2.298059988758849e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.298059988758849e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.3e-9/out,success,failed,
341,3,alpha_3.0__smin_2.32e-9,alpha,3.0,s_min,2.3193450592744275e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.3193450592744275e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.32e-9/out,success,failed,
342,3,alpha_3.0__smin_2.34e-9,alpha,3.0,s_min,2.3408272761782944e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.3408272761782944e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.34e-9/out,success,failed,
343,3,alpha_3.0__smin_2.36e-9,alpha,3.0,s_min,2.36250846547795e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.36250846547795e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.36e-9/out,success,failed,
344,3,alpha_3.0__smin_2.38e-9,alpha,3.0,s_min,2.3843904700937255e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.3843904700937255e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.38e-9/out,success,failed,
345,3,alpha_3.0__smin_2.41e-9,alpha,3.0,s_min,2.406475150015422e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.406475150015422e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.41e-9/out,success,failed,
346,3,alpha_3.0__smin_2.43e-9,alpha,3.0,s_min,2.4287643824604507e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.4287643824604507e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.43e-9/out,success,failed,
347,3,alpha_3.0__smin_2.45e-9,alpha,3.0,s_min,2.4512600620333397e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.4512600620333397e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.45e-9/out,success,failed,
348,3,alpha_3.0__smin_2.47e-9,alpha,3.0,s_min,2.4739641008868167e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.4739641008868167e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.47e-9/out,success,failed,
349,3,alpha_3.0__smin_2.5e-9,alpha,3.0,s_min,2.496878428884332e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.496878428884332e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.5e-9/out,success,failed,
350,3,alpha_3.0__smin_2.52e-9,alpha,3.0,s_min,2.5200049937640896e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.5200049937640896e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.52e-9/out,success,failed,
351,3,alpha_3.0__smin_2.54e-9,alpha,3.0,s_min,2.5433457613046483e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.5433457613046483e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.54e-9/out,success,failed,
352,3,alpha_3.0__smin_2.57e-9,alpha,3.0,s_min,2.5669027154919517e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.5669027154919517e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.57e-9/out,success,failed,
353,3,alpha_3.0__smin_2.59e-9,alpha,3.0,s_min,2.5906778586880117e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.5906778586880117e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.59e-9/out,success,failed,
354,3,alpha_3.0__smin_2.61e-9,alpha,3.0,s_min,2.6146732118010973e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.6146732118010973e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.61e-9/out,success,failed,
355,3,alpha_3.0__smin_2.64e-9,alpha,3.0,s_min,2.6388908144575074e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.6388908144575074e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.64e-9/out,success,failed,
356,3,alpha_3.0__smin_2.66e-9,alpha,3.0,s_min,2.6633327251749807e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.6633327251749807e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.66e-9/out,success,failed,
357,3,alpha_3.0__smin_2.69e-9,alpha,3.0,s_min,2.6880010215376074e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.6880010215376074e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.69e-9/out,success,failed,
358,3,alpha_3.0__smin_2.71e-9,alpha,3.0,s_min,2.71289780037247e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.71289780037247e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.71e-9/out,success,failed,
359,3,alpha_3.0__smin_2.74e-9,alpha,3.0,s_min,2.7380251779278633e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.7380251779278633e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.74e-9/out,success,failed,
360,3,alpha_3.0__smin_2.76e-9,alpha,3.0,s_min,2.763385290053167e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.763385290053167e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.76e-9/out,success,failed,
361,3,alpha_3.0__smin_2.79e-9,alpha,3.0,s_min,2.7889802923804396e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.7889802923804396e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.79e-9/out,success,failed,
362,3,alpha_3.0__smin_2.81e-9,alpha,3.0,s_min,2.814812360507581e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.814812360507581e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.81e-9/out,success,failed,
363,3,alpha_3.0__smin_2.84e-9,alpha,3.0,s_min,2.840883690183307e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.840883690183307e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.84e-9/out,success,failed,
364,3,alpha_3.0__smin_2.87e-9,alpha,3.0,s_min,2.8671964974937754e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.8671964974937754e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.87e-9/out,success,failed,
365,3,alpha_3.0__smin_2.89e-9,alpha,3.0,s_min,2.8937530190509472e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.8937530190509472e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.89e-9/out,success,failed,
366,3,alpha_3.0__smin_2.92e-9,alpha,3.0,s_min,2.920555512182745e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.920555512182745e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.92e-9/out,success,failed,
367,3,alpha_3.0__smin_2.95e-9,alpha,3.0,s_min,2.9476062551248587e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.9476062551248587e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.95e-9/out,success,failed,
368,3,alpha_3.0__smin_2.97e-9,alpha,3.0,s_min,2.9749075472144437e-09,2,4,3.46725291992476e-12,,0.009000000000000001,2.9749075472144437e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_2.97e-9/out,success,failed,
369,3,alpha_3.0__smin_3e-9,alpha,3.0,s_min,3.0024617090855555e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.0024617090855555e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3e-9/out,success,failed,
370,3,alpha_3.0__smin_3.03e-9,alpha,3.0,s_min,3.030271082866393e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.030271082866393e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.03e-9/out,success,failed,
371,3,alpha_3.0__smin_3.06e-9,alpha,3.0,s_min,3.058338032378432e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.058338032378432e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.06e-9/out,success,failed,
372,3,alpha_3.0__smin_3.09e-9,alpha,3.0,s_min,3.0866649433372745e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.0866649433372745e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.09e-9/out,success,failed,
373,3,alpha_3.0__smin_3.12e-9,alpha,3.0,s_min,3.1152542235554913e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.1152542235554913e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.12e-9/out,success,failed,
374,3,alpha_3.0__smin_3.14e-9,alpha,3.0,s_min,3.1441083031472714e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.1441083031472714e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.14e-9/out,success,failed,
375,3,alpha_3.0__smin_3.17e-9,alpha,3.0,s_min,3.173229634734973e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.173229634734973e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.17e-9/out,success,failed,
376,3,alpha_3.0__smin_3.2e-9,alpha,3.0,s_min,3.2026206936576502e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.2026206936576502e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.2e-9/out,success,failed,
377,3,alpha_3.0__smin_3.23e-9,alpha,3.0,s_min,3.232283978181381e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.232283978181381e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.23e-9/out,success,failed,
378,3,alpha_3.0__smin_3.26e-9,alpha,3.0,s_min,3.2622220097116734e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.2622220097116734e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.26e-9/out,success,failed,
379,3,alpha_3.0__smin_3.29e-9,alpha,3.0,s_min,3.2924373330077757e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.2924373330077757e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.29e-9/out,success,failed,
380,3,alpha_3.0__smin_3.32e-9,alpha,3.0,s_min,3.3229325163989683e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.3229325163989683e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.32e-9/out,success,failed,
381,3,alpha_3.0__smin_3.35e-9,alpha,3.0,s_min,3.353710152002929e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.353710152002929e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.35e-9/out,success,failed,
382,3,alpha_3.0__smin_3.38e-9,alpha,3.0,s_min,3.384772855945983e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.384772855945983e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.38e-9/out,success,failed,
383,3,alpha_3.0__smin_3.42e-9,alpha,3.0,s_min,3.4161232685855318e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.4161232685855318e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.42e-9/out,success,failed,
384,3,alpha_3.0__smin_3.45e-9,alpha,3.0,s_min,3.4477640547344714e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.4477640547344714e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.45e-9/out,success,failed,
385,3,alpha_3.0__smin_3.48e-9,alpha,3.0,s_min,3.479697903887688e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.479697903887688e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.48e-9/out,success,failed,
386,3,alpha_3.0__smin_3.51e-9,alpha,3.0,s_min,3.5119275304507277e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.5119275304507277e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.51e-9/out,success,failed,
387,3,alpha_3.0__smin_3.54e-9,alpha,3.0,s_min,3.5444556739704354e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.5444556739704354e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.54e-9/out,success,failed,
388,3,alpha_3.0__smin_3.58e-9,alpha,3.0,s_min,3.577285099367877e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.577285099367877e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.58e-9/out,success,failed,
389,3,alpha_3.0__smin_3.61e-9,alpha,3.0,s_min,3.6104185971733448e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.6104185971733448e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.61e-9/out,success,failed,
390,3,alpha_3.0__smin_3.64e-9,alpha,3.0,s_min,3.6438589837635405e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.6438589837635405e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.64e-9/out,success,failed,
391,3,alpha_3.0__smin_3.68e-9,alpha,3.0,s_min,3.6776091016010306e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.6776091016010306e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.68e-9/out,success,failed,
392,3,alpha_3.0__smin_3.71e-9,alpha,3.0,s_min,3.711671819475767e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.711671819475767e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.71e-9/out,success,failed,
393,3,alpha_3.0__smin_3.75e-9,alpha,3.0,s_min,3.7460500327489965e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.7460500327489965e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.75e-9/out,success,failed,
394,3,alpha_3.0__smin_3.78e-9,alpha,3.0,s_min,3.780746663599357e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.780746663599357e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.78e-9/out,success,failed,
395,3,alpha_3.0__smin_3.82e-9,alpha,3.0,s_min,3.815764661271244e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.815764661271244e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.82e-9/out,success,failed,
396,3,alpha_3.0__smin_3.85e-9,alpha,3.0,s_min,3.851107002325569e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.851107002325569e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.85e-9/out,success,failed,
397,3,alpha_3.0__smin_3.89e-9,alpha,3.0,s_min,3.886776690892667e-09,2,4,3.46725291992476e-12,,0.009000000000000001,3.886776690892667e-09,True,2.705929686959806e-05,0.5,4.870673436527652e-07,2500.0,1.0,2000.0,/Users/daichi/marsshearingsheet/sweeps/map3/map3/alpha_3.0__smin_3.89e-9/out,success,failed,
