orbit_index,time_s,time_s_end,t_orb_s,M_out_orbit,M_sink_orbit,M_loss_orbit,M_out_per_orbit,M_sink_per_orbit,M_loss_per_orbit,mass_loss_frac_per_orbit,M_out_cum,M_sink_cum,M_loss_cum,r_RM,T_M,slope_dlnM_dlnr
1699,39037031.17870722,39034944.45838716,22975.24688545448,2.3941644600422877e-08,0.0,2.3941644600422877e-08,1.0420625606238956e-12,0.0,1.0420625606238956e-12,0.0023941644600422875,8.204214822694613e-06,0.0,8.204214822694613e-06,2.45,2980.867371942579,
1700,39067028.897338405,39057919.70527262,22975.24688545448,2.3899047634574753e-08,0.0,2.3899047634574753e-08,1.0402085232740253e-12,0.0,1.0402085232740253e-12,0.002389904763457475,8.23541483643613e-06,0.0,8.23541483643613e-06,2.45,2980.4198453112635,
1701,39087027.376425855,39080894.95215807,22975.24688545448,2.386055704814723e-08,0.0,2.386055704814723e-08,1.0385332165136922e-12,0.0,1.0385332165136922e-12,0.002386055704814723,8.256168660557155e-06,0.0,8.256168660557155e-06,2.45,2980.1216435690676,
1702,39107025.855513304,39103870.19904352,22975.24688545448,2.3814667731547484e-08,0.0,2.3814667731547484e-08,1.0365358792564026e-12,0.0,1.0365358792564026e-12,0.002381466773154748,8.27688555314239e-06,0.0,8.27688555314239e-06,2.45,2979.8235610467373,
1703,39127024.33460076,39126845.44592898,22975.24688545448,1.3510359146559095e-08,0.0,1.3510359146559095e-08,5.880397809832651e-13,0.0,5.880397809832651e-13,0.0013510359146559094,8.287230154790787e-06,0.0,8.287230154790787e-06,2.45,2979.525597602288,
1704,39157022.05323194,39149820.69281443,22975.24688545448,1.5782849516967913e-08,0.0,1.5782849516967913e-08,6.869501596938208e-13,0.0,6.869501596938208e-13,0.0015782849516967911,8.307854786341198e-06,0.0,8.307854786341198e-06,2.45,2979.0788760196756,
1705,39177020.53231939,39172795.93969989,22975.24688545448,2.1568758666247987e-08,0.0,2.1568758666247987e-08,9.387824546034832e-13,0.0,9.387824546034832e-13,0.0021568758666247983,8.328442542747665e-06,0.0,8.328442542747665e-06,2.45,2978.7812105141984,
1706,39197019.01140685,39195771.186585344,22975.24688545448,2.325391296886551e-08,0.0,2.325391296886551e-08,1.0121289701390524e-12,0.0,1.0121289701390524e-12,0.002325391296886551,8.348993441938993e-06,0.0,8.348993441938993e-06,2.45,2978.4836638463967,
1707,39227016.730038024,39218746.4334708,22975.24688545448,1.6012920996456097e-08,0.0,1.6012920996456097e-08,6.969640446646866e-13,0.0,6.969640446646866e-13,0.0016012920996456095,8.369507502630021e-06,0.0,8.369507502630021e-06,2.45,2978.037566713513,
1708,39247015.209125474,39241721.68035625,22975.24688545448,1.3002357779712265e-08,0.0,1.3002357779712265e-08,5.659289688827673e-13,0.0,5.659289688827673e-13,0.0013002357779712263,8.379741522341782e-06,0.0,8.379741522341782e-06,2.45,2977.7403168246674,
1709,39267013.68821292,39264696.927241705,22975.24688545448,2.1272728928084733e-08,0.0,2.1272728928084733e-08,9.258977295931647e-13,0.0,9.258977295931647e-13,0.0021272728928084733,8.400163573715012e-06,0.0,8.400163573715012e-06,2.45,2977.443185870692,
1710,39297011.4068441,39287672.174127154,22975.24688545448,2.3255909875530137e-08,0.0,2.3255909875530137e-08,1.0122158857084293e-12,0.0,1.0122158857084293e-12,0.0023255909875530135,8.430727719583699e-06,0.0,8.430727719583699e-06,2.45,2976.997711274973,
1711,39317009.88593156,39310647.42101262,22975.24688545448,2.332435342166294e-08,0.0,2.332435342166294e-08,1.0151948981418555e-12,0.0,1.0151948981418555e-12,0.002332435342166294,8.45105789521426e-06,0.0,8.45105789521426e-06,2.45,2976.7008768053283,
1712,39337008.36501901,39333622.66789807,22975.24688545448,2.331660639981415e-08,0.0,2.331660639981415e-08,1.0148577082136073e-12,0.0,1.0148577082136073e-12,0.002331660639981415,8.47135136050962e-06,0.0,8.47135136050962e-06,2.45,2976.4041601561116,
1713,39357006.844106466,39356597.91478353,22975.24688545448,1.333168793977316e-08,0.0,1.333168793977316e-08,5.802630982047636e-13,0.0,5.802630982047636e-13,0.0013331687939773158,8.481484334224406e-06,0.0,8.481484334224406e-06,2.45,2976.107562075978,
1714,39387004.56273764,39379573.16166898,22975.24688545448,2.3086375837575314e-08,0.0,2.3086375837575314e-08,1.0048368991495449e-12,0.0,1.0048368991495449e-12,0.002308637583757531,8.511800769472279e-06,0.0,8.511800769472279e-06,2.45,2975.6628860844944,
1715,39407003.04182509,39402548.408554435,22975.24688545448,2.3144976136717896e-08,0.0,2.3144976136717896e-08,1.0073874832383574e-12,0.0,1.0073874832383574e-12,0.0023144976136717896,8.531965941402106e-06,0.0,8.531965941402106e-06,2.45,2975.366583559166,
1716,39427001.52091254,39425523.65543988,22975.24688545448,1.3676661154522454e-08,0.0,1.3676661154522454e-08,5.95278093102063e-13,0.0,5.95278093102063e-13,0.0013676661154522452,8.542034801697774e-06,0.0,8.542034801697774e-06,2.45,2975.0703984778047,
1717,39456999.23954373,39448498.90232535,22975.24688545448,2.2631050064846184e-08,0.0,2.2631050064846184e-08,9.850187977380907e-13,0.0,9.850187977380907e-13,0.002263105006484618,8.572159102769415e-06,0.0,8.572159102769415e-06,2.45,2974.6263423861046,
1718,39476997.71863118,39471474.149210796,22975.24688545448,2.2903800025487632e-08,0.0,2.2903800025487632e-08,9.968902680209247e-13,0.0,9.968902680209247e-13,0.002290380002548763,8.592196303447598e-06,0.0,8.592196303447598e-06,2.45,2974.3304517120737,
1719,39496996.19771863,39494449.39609625,22975.24688545448,2.2961783913369187e-08,0.0,2.2961783913369187e-08,9.994140227457658e-13,0.0,9.994140227457658e-13,0.0022961783913369184,8.61219700401561e-06,0.0,8.61219700401561e-06,2.45,2974.034679465069,
1720,39526993.916349806,39517424.6429817,22975.24688545448,2.2928276453803854e-08,0.0,2.2928276453803854e-08,9.979556070981608e-13,0.0,9.979556070981608e-13,0.0022928276453803853,8.642129681228409e-06,0.0,8.642129681228409e-06,2.45,2973.5912407125575,
1721,39546992.39543726,39540399.889867164,22975.24688545448,2.2890967086316286e-08,0.0,2.2890967086316286e-08,9.96331713014516e-13,0.0,9.96331713014516e-13,0.002289096708631628,8.662039260668888e-06,0.0,8.662039260668888e-06,2.45,2973.2957623651564,
1722,39566990.87452471,39563375.13675261,22975.24688545448,2.2846094288470585e-08,0.0,2.2846094288470585e-08,9.943786198412666e-13,0.0,9.943786198412666e-13,0.0022846094288470585,8.68191244492517e-06,0.0,8.68191244492517e-06,2.45,2973.0004006738827,
1723,39586989.35361217,39586350.38363807,22975.24688545448,1.3152576648864008e-08,0.0,1.3152576648864008e-08,5.72467260719224e-13,0.0,5.72467260719224e-13,0.0013152576648864007,8.69183539862926e-06,0.0,8.69183539862926e-06,2.45,2972.705157046655,
1724,39616987.07224335,39609325.630523525,22975.24688545448,2.2537454519243622e-08,0.0,2.2537454519243622e-08,9.809450419230088e-13,0.0,9.809450419230088e-13,0.0022537454519243622,8.721522517026791e-06,0.0,8.721522517026791e-06,2.45,2972.2625105338943,
1725,39636985.5513308,39632300.87740898,22975.24688545448,2.264430951081631e-08,0.0,2.264430951081631e-08,9.855959164970854e-13,0.0,9.855959164970854e-13,0.002264430951081631,8.741268568756032e-06,0.0,8.741268568756032e-06,2.45,2971.9675598807858,
1726,39656984.03041825,39655276.12429443,22975.24688545448,2.264373502364002e-08,0.0,2.264373502364002e-08,9.855709118832435e-13,0.0,9.855709118832435e-13,0.002264373502364002,8.760978370888068e-06,0.0,8.760978370888068e-06,2.45,2971.6727255195165,
1727,39686981.749049425,39678251.371179886,22975.24688545448,1.546297059813827e-08,0.0,1.546297059813827e-08,6.730273966251829e-13,0.0,6.730273966251829e-13,0.0015462970598138267,8.780633862379437e-06,0.0,8.780633862379437e-06,2.45,2971.2306941826782,
1728,39706980.22813688,39701226.61806534,22975.24688545448,2.0389132597708442e-08,0.0,2.0389132597708442e-08,8.874391078085305e-13,0.0,8.874391078085305e-13,0.002038913259770844,8.800253190076618e-06,0.0,8.800253190076618e-06,2.45,2970.9361521142714,
1729,39726978.70722433,39724201.86495079,22975.24688545448,1.3287148385770107e-08,0.0,1.3287148385770107e-08,5.78324509504276e-13,0.0,5.78324509504276e-13,0.0013287148385770107,8.810040275819638e-06,0.0,8.810040275819638e-06,2.45,2970.6417275084455,
1730,39756976.42585551,39747177.11183625,22975.24688545448,1.4822130232095022e-08,0.0,1.4822130232095022e-08,6.451347533278889e-13,0.0,6.451347533278889e-13,0.001482213023209502,8.829578368138519e-06,0.0,8.829578368138519e-06,2.45,2970.200308595561,
1731,39776974.90494297,39770152.35872171,22975.24688545448,1.990429329154224e-08,0.0,1.990429329154224e-08,8.663364267978141e-13,0.0,8.663364267978141e-13,0.001990429329154224,8.84907140371245e-06,0.0,8.84907140371245e-06,2.45,2969.9061753425726,
1732,39796973.38403042,39793127.60560716,22975.24688545448,2.1730270459796404e-08,0.0,2.1730270459796404e-08,9.458122721437973e-13,0.0,9.458122721437973e-13,0.0021730270459796404,8.868528438285921e-06,0.0,8.868528438285921e-06,2.45,2969.6121580548856,
1733,39816971.863117866,39816102.85249261,22975.24688545448,1.2857122019781837e-08,0.0,1.2857122019781837e-08,5.596075673912179e-13,0.0,5.596075673912179e-13,0.0012857122019781836,8.878234480799076e-06,0.0,8.878234480799076e-06,2.45,2969.318257856669,
1734,39846969.58174905,39839078.09937807,22975.24688545448,2.19955761801232e-08,0.0,2.19955761801232e-08,9.573597310960125e-13,0.0,9.573597310960125e-13,0.0021995576180123197,8.907298739497793e-06,0.0,8.907298739497793e-06,2.45,2968.8776248834606,
1735,39866968.0608365,39862053.34626352,22975.24688545448,2.2148463202503597e-08,0.0,2.2148463202503597e-08,9.640141545780596e-13,0.0,9.640141545780596e-13,0.0022148463202503596,8.926630069673727e-06,0.0,8.926630069673727e-06,2.45,2968.5840151308857,
1736,39886966.53992395,39885028.59314898,22975.24688545448,2.2163850465908432e-08,0.0,2.2163850465908432e-08,9.646838868112561e-13,0.0,9.646838868112561e-13,0.002216385046590843,8.945925571752891e-06,0.0,8.945925571752891e-06,2.45,2968.2905209898645,
1737,39916964.25855513,39908003.84003443,22975.24688545448,2.2119135931717552e-08,0.0,2.2119135931717552e-08,9.627376820799724e-13,0.0,9.627376820799724e-13,0.002211913593171755,8.974801734214378e-06,0.0,8.974801734214378e-06,2.45,2967.850498063543,
1738,39936962.737642586,39930979.08691989,22975.24688545448,2.2081702333143574e-08,0.0,2.2081702333143574e-08,9.611083808254263e-13,0.0,9.611083808254263e-13,0.002208170233314357,8.994007840847955e-06,0.0,8.994007840847955e-06,2.45,2967.5572940877387,
1739,39956961.216730036,39953954.33380534,22975.24688545448,2.203723561538839e-08,0.0,2.203723561538839e-08,9.591729623301702e-13,0.0,9.591729623301702e-13,0.0022037235615388387,9.013178260408088e-06,0.0,9.013178260408088e-06,2.45,2967.2642062072237,
1740,39976959.69581749,39976929.5806908,22975.24688545448,2.1990070789913697e-08,0.0,2.1990070789913697e-08,9.571201084170071e-13,0.0,9.571201084170071e-13,0.0021990070789913697,9.032313034189067e-06,0.0,9.032313034189067e-06,2.45,2966.971233586073,
1741,40006957.41444867,39999904.82757625,22975.24688545448,2.1931918119864074e-08,0.0,2.1931918119864074e-08,9.545890074308218e-13,0.0,9.545890074308218e-13,0.002193191811986407,9.060948450417967e-06,0.0,9.060948450417967e-06,2.45,2966.5319922506724,
1742,40026955.89353612,40022880.074461706,22975.24688545448,2.1894135318708204e-08,0.0,2.1894135318708204e-08,9.529445070977357e-13,0.0,9.529445070977357e-13,0.0021894135318708203,9.079994293233202e-06,0.0,9.079994293233202e-06,2.45,2966.2393088933663,
1743,40046954.37262357,40045855.321347155,22975.24688545448,2.184918948970049e-08,0.0,2.184918948970049e-08,9.509882352355967e-13,0.0,9.509882352355967e-13,0.002184918948970049,9.099004638157805e-06,0.0,9.099004638157805e-06,2.45,2965.946741263784,
1744,40076952.09125475,40068830.56823261,22975.24688545448,2.179124737322834e-08,0.0,2.179124737322834e-08,9.484662986156757e-13,0.0,9.484662986156757e-13,0.0021791247373228336,9.127453691577172e-06,0.0,9.127453691577172e-06,2.45,2965.5081058558694,
1745,40096950.570342205,40091805.81511807,22975.24688545448,2.1753587066596306e-08,0.0,2.1753587066596306e-08,9.46827129869425e-13,0.0,9.46827129869425e-13,0.0021753587066596306,9.146375481586587e-06,0.0,9.146375481586587e-06,2.45,2965.2158263721517,
1746,40116949.049429655,40114781.06200352,22975.24688545448,2.170912503977904e-08,0.0,2.170912503977904e-08,9.448919155477273e-13,0.0,9.448919155477273e-13,0.0021709125039779038,9.16526192659558e-06,0.0,9.16526192659558e-06,2.45,2964.92366201776,
1747,40146946.76806083,40137756.30888897,22975.24688545448,2.1651190975312243e-08,0.0,2.1651190975312243e-08,9.423703293921735e-13,0.0,9.423703293921735e-13,0.002165119097531224,9.19352541981598e-06,0.0,9.19352541981598e-06,2.45,2964.485631395325,
1748,40166945.24714829,40160731.555774435,22975.24688545448,2.1613649180207545e-08,0.0,2.1613649180207545e-08,9.40736318872423e-13,0.0,9.40736318872423e-13,0.0021613649180207543,9.21232369810879e-06,0.0,9.21232369810879e-06,2.45,2964.193754910203,
1749,40186943.72623574,40183706.802659884,22975.24688545448,2.156964422756582e-08,0.0,2.156964422756582e-08,9.388209987515504e-13,0.0,9.388209987515504e-13,0.002156964422756582,9.23108678901107e-06,0.0,9.23108678901107e-06,2.45,2963.9019931705025,
1750,40206942.20532319,40206682.04954534,22975.24688545448,1.2268338159879268e-08,0.0,1.2268338159879268e-08,5.339806889146552e-13,0.0,5.339806889146552e-13,0.0012268338159879268,9.240455153508067e-06,0.0,9.240455153508067e-06,2.45,2963.610346210594,
1751,40236939.92395437,40229657.29643079,22975.24688545448,1.4285929315133812e-08,0.0,1.4285929315133812e-08,6.217965528883246e-13,0.0,6.217965528883246e-13,0.0014285929315133812,9.259130477351848e-06,0.0,9.259130477351848e-06,2.45,2963.1730910007423,
1752,40256938.403041825,40252632.54331625,22975.24688545448,1.1666401908472557e-08,0.0,1.1666401908472557e-08,5.077813512358164e-13,0.0,5.077813512358164e-13,0.0011666401908472556,9.268455001839876e-06,0.0,9.268455001839876e-06,2.45,2962.8817310188956,
1753,40276936.882129274,40275607.7902017,22975.24688545448,1.965475054794236e-08,0.0,1.965475054794236e-08,8.554750530400477e-13,0.0,8.554750530400477e-13,0.001965475054794236,9.28706032210537e-06,0.0,9.28706032210537e-06,2.45,2962.590485420361,
1754,40306934.60076045,40298583.03708716,22975.24688545448,1.445350625582647e-08,0.0,1.445350625582647e-08,6.29090356586197e-13,0.0,6.29090356586197e-13,0.0014453506255826469,9.305630711543248e-06,0.0,9.305630711543248e-06,2.45,2962.153831783909,
1755,40326933.07984791,40321558.28397261,22975.24688545448,1.92651174202327e-08,0.0,1.92651174202327e-08,8.385162308061793e-13,0.0,8.385162308061793e-13,0.00192651174202327,9.3241487943729e-06,0.0,9.3241487943729e-06,2.45,2961.862872057387,
1756,40346931.55893536,40344533.53085807,22975.24688545448,1.24451825290618e-08,0.0,1.24451825290618e-08,5.416778583972818e-13,0.0,5.416778583972818e-13,0.00124451825290618,9.333386082036541e-06,0.0,9.333386082036541e-06,2.45,2961.5720269814337,
1757,40376929.27756654,40367508.77774352,22975.24688545448,2.053767578683759e-08,0.0,2.053767578683759e-08,8.939044654984707e-13,0.0,8.939044654984707e-13,0.0020537675786837586,9.361045825969117e-06,0.0,9.361045825969117e-06,2.45,2961.135972930309,
1758,40396927.756653994,40390484.02462898,22975.24688545448,1.376343844703938e-08,0.0,1.376343844703938e-08,5.99055083745496e-13,0.0,5.99055083745496e-13,0.001376343844703938,9.370248387985012e-06,0.0,9.370248387985012e-06,2.45,2960.845413453544,
1759,40416926.235741444,40413459.27151443,22975.24688545448,1.9308340658248556e-08,0.0,1.9308340658248556e-08,8.403975267170067e-13,0.0,8.403975267170067e-13,0.0019308340658248555,9.38861020637698e-06,0.0,9.38861020637698e-06,2.45,2960.5549673894852,
1760,40436924.71482889,40436434.51839988,22975.24688545448,2.0797132101372658e-08,0.0,2.0797132101372658e-08,9.05197328457838e-13,0.0,9.05197328457838e-13,0.0020797132101372656,9.406937434814715e-06,0.0,9.406937434814715e-06,2.45,2960.2646356290893,
1761,40466922.43346007,40459409.765285335,22975.24688545448,2.1002288919421294e-08,0.0,2.1002288919421294e-08,9.141268002093916e-13,0.0,9.141268002093916e-13,0.002100228891942129,9.434363530555781e-06,0.0,9.434363530555781e-06,2.45,2959.829350881743,
1762,40486920.91254753,40482385.01217079,22975.24688545448,2.0968739292850478e-08,0.0,2.0968739292850478e-08,9.126665492385063e-13,0.0,9.126665492385063e-13,0.0020968739292850478,9.45260450307355e-06,0.0,9.45260450307355e-06,2.45,2959.5393038393436,
1763,40506919.39163498,40505360.25905625,22975.24688545448,2.0926239001464115e-08,0.0,2.0926239001464115e-08,9.108167196545958e-13,0.0,9.108167196545958e-13,0.0020926239001464115,9.470811061551356e-06,0.0,9.470811061551356e-06,2.45,2959.249369852906,
1764,40536917.11026616,40528335.505941704,22975.24688545448,2.0870177808701736e-08,0.0,2.0870177808701736e-08,9.083766504339306e-13,0.0,9.083766504339306e-13,0.0020870177808701732,9.498056484330789e-06,0.0,9.498056484330789e-06,2.45,2958.814682371876,
1765,40556915.58935361,40551310.75282716,22975.24688545448,2.0833677293985895e-08,0.0,2.0833677293985895e-08,9.067879617509398e-13,0.0,9.067879617509398e-13,0.0020833677293985893,9.516177230922946e-06,0.0,9.516177230922946e-06,2.45,2958.5250320091473,
1766,40576914.06844106,40574285.99971261,22975.24688545448,2.07907224922749e-08,0.0,2.07907224922749e-08,9.049183495580807e-13,0.0,9.049183495580807e-13,0.0020790722492274897,9.534263742741728e-06,0.0,9.534263742741728e-06,2.45,2958.235495821666,
1767,40606911.78707224,40597261.246598065,22975.24688545448,1.4381265745883305e-08,0.0,1.4381265745883305e-08,6.259460809097123e-13,0.0,6.259460809097123e-13,0.0014381265745883303,9.552307538859805e-06,0.0,9.552307538859805e-06,2.45,2957.8014030790337,
1768,40626910.26615969,40620236.49348351,22975.24688545448,1.1658912149157293e-08,0.0,1.1658912149157293e-08,5.07455358685982e-13,0.0,5.07455358685982e-13,0.0011658912149157292,9.561312374727668e-06,0.0,9.561312374727668e-06,2.45,2957.5121499532665,
1769,40646908.74524715,40643211.74036898,22975.24688545448,1.0659239699818955e-08,0.0,1.0659239699818955e-08,4.639445118027119e-13,0.0,4.639445118027119e-13,0.0010659239699818955,9.570300177843646e-06,0.0,9.570300177843646e-06,2.45,2957.223009217259,
1770,40666907.2243346,40666186.987254426,22975.24688545448,1.9051084245852785e-08,0.0,1.9051084245852785e-08,8.292004147260737e-13,0.0,8.292004147260737e-13,0.0019051084245852784,9.588233277851741e-06,0.0,9.588233277851741e-06,2.45,2956.9339823121923,
1771,40696904.942965776,40689162.23413988,22975.24688545448,2.0518468227329997e-08,0.0,2.0518468227329997e-08,8.930684544817729e-13,0.0,8.930684544817729e-13,0.0020518468227329997,9.615069294198137e-06,0.0,9.615069294198137e-06,2.45,2956.500652839104,
1772,40716903.42205323,40712137.48102534,22975.24688545448,2.0508796403938978e-08,0.0,2.0508796403938978e-08,8.926474873670673e-13,0.0,8.926474873670673e-13,0.0020508796403938974,9.63291762688092e-06,0.0,9.63291762688092e-06,2.45,2956.211908118379,
1773,40736901.90114068,40735112.727910794,22975.24688545448,2.0474401856651086e-08,0.0,2.0474401856651086e-08,8.911504611344714e-13,0.0,8.911504611344714e-13,0.0020474401856651085,9.650732146002949e-06,0.0,9.650732146002949e-06,2.45,2955.923275441997,
1774,40766899.61977186,40758087.97479624,22975.24688545448,1.3992001183487462e-08,0.0,1.3992001183487462e-08,6.090033005192964e-13,0.0,6.090033005192964e-13,0.0013992001183487461,9.668496045510723e-06,0.0,9.668496045510723e-06,2.45,2955.4905386755445,
1775,40786898.09885932,40781063.22168171,22975.24688545448,1.841882875924285e-08,0.0,1.841882875924285e-08,8.016814291951624e-13,0.0,8.016814291951624e-13,0.0018418828759242847,9.686226266071738e-06,0.0,9.686226266071738e-06,2.45,2955.2021877046855,
1776,40806896.57794677,40804038.468567155,22975.24688545448,1.2025806497353344e-08,0.0,1.2025806497353344e-08,5.234244731866984e-13,0.0,5.234244731866984e-13,0.0012025806497353343,9.695070364290498e-06,0.0,9.695070364290498e-06,2.45,2954.9139498272666,
1777,40836894.296577945,40827013.71545261,22975.24688545448,1.3391564326855534e-08,0.0,1.3391564326855534e-08,5.828692241533069e-13,0.0,5.828692241533069e-13,0.0013391564326855532,9.712725010875728e-06,0.0,9.712725010875728e-06,2.45,2954.481803138592,
1778,40856892.775665395,40849988.96233806,22975.24688545448,1.1203211555255945e-08,0.0,1.1203211555255945e-08,4.876209431441908e-13,0.0,4.876209431441908e-13,0.0011203211555255944,9.721535579742242e-06,0.0,9.721535579742242e-06,2.45,2954.193845988614,
1779,40876891.25475285,40872964.209223524,22975.24688545448,1.788823531426191e-08,0.0,1.788823531426191e-08,7.785872945542477e-13,0.0,7.785872945542477e-13,0.0017888235314261907,9.739114918844812e-06,0.0,9.739114918844812e-06,2.45,2953.906000659853,
1780,40896889.7338403,40895939.45610897,22975.24688545448,1.97851751720695e-08,0.0,1.97851751720695e-08,8.611517983119216e-13,0.0,8.611517983119216e-13,0.00197851751720695,9.756660879639838e-06,0.0,9.756660879639838e-06,2.45,2953.61826807085,
1781,40926887.45247148,40918914.70299443,22975.24688545448,2.0099862524982197e-08,0.0,2.0099862524982197e-08,8.748485979363872e-13,0.0,8.748485979363872e-13,0.0020099862524982194,9.782917357489289e-06,0.0,9.782917357489289e-06,2.45,2953.1868786776204,
1782,40946885.93155894,40941889.949879885,22975.24688545448,1.2897587465358996e-08,0.0,1.2897587465358996e-08,5.613688301005548e-13,0.0,5.613688301005548e-13,0.0012897587465358995,9.791644584643323e-06,0.0,9.791644584643323e-06,2.45,2952.8994259557244,
1783,40966884.41064639,40964865.19676534,22975.24688545448,1.8599515460904656e-08,0.0,1.8599515460904656e-08,8.095458365968604e-13,0.0,8.095458365968604e-13,0.0018599515460904655,9.809074157904456e-06,0.0,9.809074157904456e-06,2.45,2952.6120847194156,
1784,40996882.129277565,40987840.44365079,22975.24688545448,1.988956350607413e-08,0.0,1.988956350607413e-08,8.656953113599018e-13,0.0,8.656953113599018e-13,0.001988956350607413,9.835156420073817e-06,0.0,9.835156420073817e-06,2.45,2952.1812830824924,
1785,41016880.608365014,41010815.690536246,22975.24688545448,1.9916675208232946e-08,0.0,1.9916675208232946e-08,8.668753510040452e-13,0.0,8.668753510040452e-13,0.0019916675208232946,9.852503278199788e-06,0.0,9.852503278199788e-06,2.45,2951.894221453604,
1786,41036879.08745247,41033790.9374217,22975.24688545448,1.9897001493324343e-08,0.0,1.9897001493324343e-08,8.660190505252434e-13,0.0,8.660190505252434e-13,0.001989700149332434,9.869817148679012e-06,0.0,9.869817148679012e-06,2.45,2951.607271615466,
1787,41056877.56653992,41056766.18430715,22975.24688545448,1.985906086018717e-08,0.0,1.985906086018717e-08,8.643676805388258e-13,0.0,8.643676805388258e-13,0.001985906086018717,9.887098087983864e-06,0.0,9.887098087983864e-06,2.45,2951.3204329287405,
1788,41086875.2851711,41079741.43119261,22975.24688545448,1.980620205472939e-08,0.0,1.980620205472939e-08,8.620669955572318e-13,0.0,8.620669955572318e-13,0.001980620205472939,9.912957874902385e-06,0.0,9.912957874902385e-06,2.45,2950.890384463033,
1789,41106873.764258556,41102716.67807807,22975.24688545448,1.977134048333196e-08,0.0,1.977134048333196e-08,8.605496420519034e-13,0.0,8.605496420519034e-13,0.0019771340483331957,9.930156734344333e-06,0.0,9.930156734344333e-06,2.45,2950.6038245288105,
1790,41126872.243346006,41125691.92496352,22975.24688545448,1.9729911908564154e-08,0.0,1.9729911908564154e-08,8.587464590448022e-13,0.0,8.587464590448022e-13,0.001972991190856415,9.947322861459804e-06,0.0,9.947322861459804e-06,2.45,2950.3173760368504,
1791,41156869.961977184,41148667.171848975,22975.24688545448,1.967649215695684e-08,0.0,1.967649215695684e-08,8.564213588239583e-13,0.0,8.564213588239583e-13,0.001967649215695684,9.973010804053005e-06,0.0,9.973010804053005e-06,2.45,2949.8879115738605,
1792,41176868.44106464,41171642.41873443,22975.24688545448,1.9641804317983476e-08,0.0,1.9641804317983476e-08,8.549115670403791e-13,0.0,8.549115670403791e-13,0.0019641804317983473,9.990095350642945e-06,0.0,9.990095350642945e-06,2.45,2949.6017407677546,
1793,41196866.92015209,41194617.66561988,22975.24688545448,1.9600893232045576e-08,0.0,1.9600893232045576e-08,8.531309077881906e-13,0.0,8.531309077881906e-13,0.0019600893232045577,1.0007147365496192e-05,0.0,1.0007147365496192e-05,2.45,2949.3156809957945,
1794,41226864.63878327,41217592.912505336,22975.24688545448,1.9547578819119488e-08,0.0,1.9547578819119488e-08,8.508103924443558e-13,0.0,8.508103924443558e-13,0.0019547578819119485,1.0032664516827567e-05,0.0,1.0032664516827567e-05,2.45,2948.8867992927826,
1795,41246863.11787072,41240568.15939079,22975.24688545448,1.9513060454893572e-08,0.0,1.9513060454893572e-08,8.493079770667099e-13,0.0,8.493079770667099e-13,0.001951306045489357,1.0049635454661606e-05,0.0,1.0049635454661606e-05,2.45,2948.6010169505066,
1796,41266861.596958175,41263543.40627625,22975.24688545448,1.947263879951154e-08,0.0,1.947263879951154e-08,8.475486203301508e-13,0.0,8.475486203301508e-13,0.0019472638799511537,1.0066574062943269e-05,0.0,1.0066574062943269e-05,2.45,2948.315345112651,
1797,41286860.076045625,41286518.6531617,22975.24688545448,1.942992692775511e-08,0.0,1.942992692775511e-08,8.456895816887219e-13,0.0,8.456895816887219e-13,0.0019429926927755107,1.008348039971245e-05,0.0,1.008348039971245e-05,2.45,2948.0297839772284,
1798,41316857.7946768,41309493.90004715,22975.24688545448,1.2997103851964794e-08,0.0,1.2997103851964794e-08,5.657002911334633e-13,0.0,5.657002911334633e-13,0.0012997103851964792,1.0100354523124399e-05,0.0,1.0100354523124399e-05,2.45,2947.601649584987,
1799,41336856.27376426,41332469.14693261,22975.24688545448,1.762598543975957e-08,0.0,1.762598543975957e-08,7.671728416080047e-13,0.0,7.671728416080047e-13,0.001762598543975957,1.0117180435786219e-05,0.0,1.0117180435786219e-05,2.45,2947.3163650338206,
1800,41356854.75285171,41355444.393818066,22975.24688545448,1.1078535153011766e-08,0.0,1.1078535153011766e-08,4.821943898250571e-13,0.0,4.821943898250571e-13,0.0011078535153011765,1.0125573353594964e-05,0.0,1.0125573353594964e-05,2.45,2947.0311906436996,
1801,41386852.47148289,41378419.640703514,22975.24688545448,1.2758884576013359e-08,0.0,1.2758884576013359e-08,5.553317724777508e-13,0.0,5.553317724777508e-13,0.0012758884576013357,1.0142335189821026e-05,0.0,1.0142335189821026e-05,2.45,2946.6036361297643,
1802,41406850.95057034,41401394.88758897,22975.24688545448,3.784331958922153e-09,0.0,3.784331958922153e-09,1.6471344041652042e-13,0.0,1.6471344041652042e-13,0.0003784331958922153,1.0142335189821026e-05,0.0,1.0142335189821026e-05,2.45,2946.3187372684497,
1803,41426849.429657795,41424370.13447443,22975.24688545448,8.343356515976478e-09,0.0,8.343356515976478e-09,3.6314545639370766e-13,0.0,3.6314545639370766e-13,0.0008343356515976477,1.0150680204213109e-05,0.0,1.0150680204213109e-05,2.45,2946.0339489929843,
1804,41456847.14828897,41447345.38135988,22975.24688545448,1.2415847334103884e-08,0.0,1.2415847334103884e-08,5.404010409987932e-13,0.0,5.404010409987932e-13,0.0012415847334103882,1.0167330471506124e-05,0.0,1.0167330471506124e-05,2.45,2945.6069722999855,
